Season,Round,CircuitLocation,LapNumber,DriverNumber,Team,TyreLife,Compound,TrackStatus,LapStartTime_Sec,LapTime_Sec,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,Position,FreshTyre
2019,11,Hockenheim,30.0,44,Mercedes,1.0,INTERMEDIATE,4,5255.776,,87.496,45.754,41.904,5.0,True
2019,11,Hockenheim,30.0,77,Mercedes,7.0,MEDIUM,4,5257.859,136.954,29.571,58.42,48.963,2.0,False
2019,11,Hockenheim,30.0,33,Red Bull Racing,1.0,INTERMEDIATE,4,5262.788,131.942,38.615,54.924,38.403,1.0,True
2019,11,Hockenheim,30.0,27,Renault,1.0,INTERMEDIATE,4,5264.823,131.454,38.824,55.056,37.574,3.0,True
2019,11,Hockenheim,29.0,63,Williams,5.0,INTERMEDIATE,4,5290.644,107.472,22.395,47.78,37.297,14.0,True
2019,11,Hockenheim,29.0,88,Williams,6.0,INTERMEDIATE,4,5300.746,101.804,24.515,45.41,31.879,15.0,True
2019,11,Hockenheim,29.0,18,Racing Point,1.0,INTERMEDIATE,4,5301.837,118.676,40.168,45.036,33.472,16.0,True
2019,11,Hockenheim,30.0,23,Toro Rosso,2.0,INTERMEDIATE,4,5315.988,98.473,21.929,44.424,32.12,4.0,True
2019,11,Hockenheim,30.0,55,McLaren,3.0,INTERMEDIATE,4,5324.375,107.436,21.932,44.417,41.087,6.0,True
2019,11,Hockenheim,30.0,7,Alfa Romeo Racing,2.0,INTERMEDIATE,4,5330.595,102.445,21.942,44.55,35.953,7.0,True
2019,11,Hockenheim,30.0,5,Ferrari,2.0,INTERMEDIATE,4,5331.633,102.224,22.196,44.495,35.533,8.0,True
2019,11,Hockenheim,30.0,10,Red Bull Racing,2.0,INTERMEDIATE,4,5347.428,97.265,21.872,43.641,31.752,9.0,True
2019,11,Hockenheim,30.0,99,Alfa Romeo Racing,2.0,INTERMEDIATE,4,5353.641,98.138,22.315,44.766,31.057,10.0,True
2019,11,Hockenheim,30.0,20,Haas F1 Team,1.0,INTERMEDIATE,4,5363.28,114.67,38.694,44.55,31.426,12.0,True
2019,11,Hockenheim,30.0,26,Toro Rosso,2.0,INTERMEDIATE,4,5369.332,100.035,22.917,44.846,32.272,11.0,True
2019,11,Hockenheim,30.0,8,Haas F1 Team,2.0,INTERMEDIATE,4,5392.783,125.024,31.007,61.006,33.011,13.0,True
2019,11,Hockenheim,31.0,33,Red Bull Racing,2.0,INTERMEDIATE,4,5394.73,137.029,29.813,61.28,45.936,1.0,True
2019,11,Hockenheim,31.0,77,Mercedes,1.0,INTERMEDIATE,4,5394.813,140.557,37.007,57.298,46.252,3.0,True
2019,11,Hockenheim,31.0,27,Renault,2.0,INTERMEDIATE,4,5396.277,136.291,28.689,61.559,46.043,2.0,True
2019,11,Hockenheim,30.0,63,Williams,6.0,INTERMEDIATE,4,5398.116,134.836,28.587,60.762,45.487,14.0,True
2019,11,Hockenheim,30.0,88,Williams,7.0,INTERMEDIATE,4,5402.55,130.802,24.984,60.532,45.286,15.0,True
2019,11,Hockenheim,31.0,23,Toro Rosso,3.0,INTERMEDIATE,4,5414.461,122.263,21.015,54.782,46.466,4.0,True
2019,11,Hockenheim,30.0,18,Racing Point,2.0,INTERMEDIATE,4,5420.513,116.971,21.576999999999998,49.309,46.085,16.0,True
2019,11,Hockenheim,31.0,44,Mercedes,2.0,INTERMEDIATE,4,5430.9,107.908,22.543,43.798,41.567,5.0,True
2019,11,Hockenheim,31.0,55,McLaren,4.0,INTERMEDIATE,4,5431.811,107.783,22.631,44.745,40.407,6.0,True
2019,11,Hockenheim,31.0,7,Alfa Romeo Racing,3.0,INTERMEDIATE,4,5433.04,108.089,23.122,45.818,39.149,7.0,True
2019,11,Hockenheim,31.0,5,Ferrari,3.0,INTERMEDIATE,4,5433.857,108.255,23.433,46.38,38.442,8.0,True
2019,11,Hockenheim,31.0,10,Red Bull Racing,3.0,INTERMEDIATE,4,5444.693,99.791,20.866,45.421,33.504,9.0,True
2019,11,Hockenheim,31.0,99,Alfa Romeo Racing,3.0,INTERMEDIATE,4,5451.779,96.123,21.625,43.689,30.809,10.0,True
2019,11,Hockenheim,31.0,26,Toro Rosso,3.0,INTERMEDIATE,4,5469.367,94.928,21.382,42.931,30.615,11.0,True
2019,11,Hockenheim,31.0,20,Haas F1 Team,2.0,INTERMEDIATE,4,5477.95,94.964,21.488,42.352,31.124,12.0,True
2019,11,Hockenheim,31.0,8,Haas F1 Team,3.0,INTERMEDIATE,4,5517.807,96.247,21.791,43.068,31.388,13.0,True
2019,11,Hockenheim,32.0,33,Red Bull Racing,3.0,INTERMEDIATE,4,5531.759,137.52,30.146,63.712,43.662,1.0,True
2019,11,Hockenheim,32.0,27,Renault,3.0,INTERMEDIATE,4,5532.568,137.227,29.805,63.664,43.758,2.0,True
2019,11,Hockenheim,31.0,63,Williams,7.0,INTERMEDIATE,4,5532.952,110.81,30.35,49.233,31.227,14.0,True
2019,11,Hockenheim,31.0,88,Williams,8.0,INTERMEDIATE,4,5533.352,116.527,30.426,50.731,35.37,15.0,True
2019,11,Hockenheim,32.0,77,Mercedes,2.0,INTERMEDIATE,4,5535.37,135.658,29.606,62.319,43.733,3.0,True
2019,11,Hockenheim,32.0,23,Toro Rosso,4.0,INTERMEDIATE,4,5536.724,134.966,29.86,61.468,43.638,4.0,True
2019,11,Hockenheim,31.0,18,Racing Point,3.0,INTERMEDIATE,4,5537.484,118.404,30.538,56.047,31.819,16.0,True
2019,11,Hockenheim,32.0,44,Mercedes,3.0,INTERMEDIATE,4,5538.808,134.707,30.415,60.058,44.234,5.0,True
2019,11,Hockenheim,32.0,55,McLaren,5.0,INTERMEDIATE,4,5539.594,134.898,30.242,60.153,44.503,6.0,True
2019,11,Hockenheim,32.0,7,Alfa Romeo Racing,4.0,INTERMEDIATE,4,5541.129,134.487,30.631,59.73,44.126,7.0,True
2019,11,Hockenheim,32.0,5,Ferrari,4.0,INTERMEDIATE,4,5542.112,135.185,30.998,59.225,44.962,8.0,True
2019,11,Hockenheim,32.0,10,Red Bull Racing,4.0,INTERMEDIATE,4,5544.484,133.982,29.333,59.118,45.531,9.0,True
2019,11,Hockenheim,32.0,99,Alfa Romeo Racing,4.0,INTERMEDIATE,4,5547.902,131.375,26.671,59.514,45.19,10.0,True
2019,11,Hockenheim,32.0,26,Toro Rosso,4.0,INTERMEDIATE,4,5564.295,116.14,21.14,50.689,44.311,11.0,True
2019,11,Hockenheim,32.0,20,Haas F1 Team,3.0,INTERMEDIATE,4,5572.914,109.177,21.046,44.237,43.894,12.0,True
2019,11,Hockenheim,32.0,8,Haas F1 Team,4.0,INTERMEDIATE,4,5614.054,95.004,21.407,42.966,30.631,13.0,True
2019,11,Hockenheim,32.0,63,Williams,8.0,INTERMEDIATE,4,5643.762,98.921,22.136,45.931,30.854,14.0,True
2019,11,Hockenheim,32.0,88,Williams,1.0,INTERMEDIATE,4,5649.879,110.889,35.527,44.123,31.239,16.0,True
2019,11,Hockenheim,32.0,18,Racing Point,4.0,INTERMEDIATE,4,5655.888,96.901,21.931,43.449,31.521,15.0,True
2019,11,Hockenheim,33.0,33,Red Bull Racing,4.0,INTERMEDIATE,41,5669.279,134.58,30.529,56.717,47.334,1.0,True
2019,11,Hockenheim,33.0,27,Renault,4.0,INTERMEDIATE,41,5669.795,135.397,30.52,56.633,48.244,2.0,True
2019,11,Hockenheim,33.0,77,Mercedes,3.0,INTERMEDIATE,41,5671.028,135.13,30.279,56.76,48.091,3.0,True
2019,11,Hockenheim,33.0,23,Toro Rosso,5.0,INTERMEDIATE,41,5671.69,135.457,30.658,56.295,48.504,4.0,True
2019,11,Hockenheim,33.0,44,Mercedes,4.0,INTERMEDIATE,41,5673.515,134.099,29.483,56.358,48.258,5.0,True
2019,11,Hockenheim,33.0,55,McLaren,6.0,INTERMEDIATE,41,5674.492,133.52,29.157,56.425,47.938,6.0,True
2019,11,Hockenheim,33.0,7,Alfa Romeo Racing,5.0,INTERMEDIATE,41,5675.616,133.303,29.51,56.039,47.754,7.0,True
2019,11,Hockenheim,33.0,5,Ferrari,5.0,INTERMEDIATE,41,5677.297,132.267,28.946,56.399,46.922,8.0,True
2019,11,Hockenheim,33.0,10,Red Bull Racing,5.0,INTERMEDIATE,41,5678.466,131.216,28.466,56.122,46.628,9.0,True
2019,11,Hockenheim,33.0,99,Alfa Romeo Racing,5.0,INTERMEDIATE,41,5679.277,131.122,28.735,56.422,45.965,10.0,True
2019,11,Hockenheim,33.0,26,Toro Rosso,5.0,INTERMEDIATE,41,5680.435,130.412,28.91,55.972,45.53,11.0,True
2019,11,Hockenheim,33.0,20,Haas F1 Team,4.0,INTERMEDIATE,41,5682.091,129.348,28.701999999999998,55.526,45.12,12.0,True
2019,11,Hockenheim,33.0,8,Haas F1 Team,5.0,INTERMEDIATE,41,5709.058,102.426,20.694,41.521,40.211,13.0,True
2019,11,Hockenheim,33.0,63,Williams,9.0,INTERMEDIATE,41,5742.683,94.402,21.619,42.462,30.321,14.0,True
2019,11,Hockenheim,33.0,18,Racing Point,5.0,INTERMEDIATE,41,5752.789,94.863,21.206,42.896,30.761,15.0,True
2019,11,Hockenheim,33.0,88,Williams,2.0,INTERMEDIATE,41,5760.768,95.293,21.272,43.072,30.949,16.0,True
2019,11,Hockenheim,34.0,33,Red Bull Racing,5.0,INTERMEDIATE,1,5803.859,88.662,20.395,40.054,28.213,1.0,True
2019,11,Hockenheim,34.0,27,Renault,5.0,INTERMEDIATE,1,5805.192,91.124,21.07,41.2,28.854,2.0,True
2019,11,Hockenheim,34.0,77,Mercedes,4.0,INTERMEDIATE,1,5806.158,91.558,20.978,41.228,29.352,3.0,True
2019,11,Hockenheim,34.0,23,Toro Rosso,6.0,INTERMEDIATE,1,5807.147,93.753,21.588,42.346,29.819,4.0,True
2019,11,Hockenheim,34.0,44,Mercedes,5.0,INTERMEDIATE,1,5807.614,93.986,21.875,42.2,29.911,5.0,True
2019,11,Hockenheim,34.0,55,McLaren,7.0,INTERMEDIATE,1,5808.012,95.079,21.739,42.765,30.575,6.0,True
2019,11,Hockenheim,34.0,7,Alfa Romeo Racing,6.0,INTERMEDIATE,1,5808.919,94.927,21.958,42.332,30.637,7.0,True
2019,11,Hockenheim,34.0,5,Ferrari,6.0,INTERMEDIATE,1,5809.564,95.315,22.213,41.796,31.306,8.0,True
2019,11,Hockenheim,34.0,10,Red Bull Racing,6.0,INTERMEDIATE,1,5809.682,95.956,21.552,42.857,31.547,9.0,True
2019,11,Hockenheim,34.0,99,Alfa Romeo Racing,6.0,INTERMEDIATE,1,5810.399,95.845,21.817,42.42,31.608,10.0,True
2019,11,Hockenheim,34.0,26,Toro Rosso,6.0,INTERMEDIATE,1,5810.847,96.124,21.668,42.696,31.76,11.0,True
2019,11,Hockenheim,34.0,20,Haas F1 Team,5.0,INTERMEDIATE,1,5811.439,96.709,22.917,42.665,31.127,13.0,True
2019,11,Hockenheim,34.0,8,Haas F1 Team,6.0,INTERMEDIATE,1,5811.484,96.028,22.36,42.789,30.879,12.0,True
2019,11,Hockenheim,34.0,63,Williams,10.0,INTERMEDIATE,1,5837.085,93.175,20.784,42.231,30.16,14.0,True
2019,11,Hockenheim,34.0,18,Racing Point,6.0,INTERMEDIATE,1,5847.652,93.129,20.878,42.2,30.051,15.0,True
2019,11,Hockenheim,34.0,88,Williams,3.0,INTERMEDIATE,1,5856.061,94.74,21.207,43.055,30.478,16.0,True
2019,11,Hockenheim,35.0,33,Red Bull Racing,6.0,INTERMEDIATE,1,5892.521,88.56,19.863,40.269,28.428,1.0,True
2019,11,Hockenheim,35.0,27,Renault,6.0,INTERMEDIATE,1,5896.316,90.146,20.384,40.898,28.864,2.0,True
2019,11,Hockenheim,35.0,77,Mercedes,5.0,INTERMEDIATE,1,5897.716,89.771,20.271,40.613,28.887,3.0,True
2019,11,Hockenheim,35.0,23,Toro Rosso,7.0,INTERMEDIATE,1,5900.9,90.724,20.367,40.97,29.387,4.0,True
2019,11,Hockenheim,35.0,44,Mercedes,6.0,INTERMEDIATE,1,5901.6,90.491,20.467,40.576,29.448,5.0,True
2019,11,Hockenheim,35.0,55,McLaren,8.0,INTERMEDIATE,1,5903.091,91.267,20.418,41.374,29.475,6.0,True
2019,11,Hockenheim,35.0,7,Alfa Romeo Racing,7.0,INTERMEDIATE,1,5903.846,91.796,20.746,41.32,29.73,7.0,True
2019,11,Hockenheim,35.0,5,Ferrari,7.0,INTERMEDIATE,1,5904.879,91.912,20.701999999999998,41.178,30.032,8.0,True
2019,11,Hockenheim,35.0,10,Red Bull Racing,7.0,INTERMEDIATE,1,5905.638,91.871,20.861,41.082,29.928,9.0,True
2019,11,Hockenheim,35.0,99,Alfa Romeo Racing,7.0,INTERMEDIATE,1,5906.244,92.863,21.309,41.228,30.326,10.0,True
2019,11,Hockenheim,35.0,26,Toro Rosso,7.0,INTERMEDIATE,1,5906.971,93.466,21.288,42.44,29.738,11.0,True
2019,11,Hockenheim,35.0,8,Haas F1 Team,7.0,INTERMEDIATE,1,5907.512,94.132,21.359,42.709,30.064,12.0,True
2019,11,Hockenheim,35.0,20,Haas F1 Team,6.0,INTERMEDIATE,1,5908.148,94.328,21.335,42.776,30.217,13.0,True
2019,11,Hockenheim,35.0,63,Williams,11.0,INTERMEDIATE,1,5930.26,93.442,20.983,42.439,30.02,14.0,True
2019,11,Hockenheim,35.0,18,Racing Point,7.0,INTERMEDIATE,1,5940.781,92.24,20.943,41.569,29.728,15.0,True
2019,11,Hockenheim,35.0,88,Williams,4.0,INTERMEDIATE,1,5950.801,94.811,21.033,42.997,30.781,16.0,True
2019,11,Hockenheim,36.0,33,Red Bull Racing,7.0,INTERMEDIATE,1,5981.081,88.516,19.899,40.148,28.469,1.0,True
2019,11,Hockenheim,36.0,27,Renault,7.0,INTERMEDIATE,1,5986.462,90.656,20.249,41.331,29.076,2.0,True
2019,11,Hockenheim,36.0,77,Mercedes,6.0,INTERMEDIATE,1,5987.487,90.541,20.105,40.905,29.531,3.0,True
2019,11,Hockenheim,36.0,23,Toro Rosso,8.0,INTERMEDIATE,1,5991.624,91.103,20.25,41.394,29.459,5.0,True
2019,11,Hockenheim,36.0,44,Mercedes,7.0,INTERMEDIATE,1,5992.091,88.304,20.363,39.819,28.122,4.0,True
2019,11,Hockenheim,36.0,55,McLaren,9.0,INTERMEDIATE,1,5994.358,90.775,20.184,41.15,29.441,6.0,True
2019,11,Hockenheim,36.0,7,Alfa Romeo Racing,8.0,INTERMEDIATE,1,5995.642,90.818,20.67,40.784,29.364,7.0,True
2019,11,Hockenheim,36.0,5,Ferrari,8.0,INTERMEDIATE,1,5996.791,90.825,20.41,40.908,29.507,8.0,True
2019,11,Hockenheim,36.0,10,Red Bull Racing,8.0,INTERMEDIATE,1,5997.509,91.31,20.756,40.693,29.861,9.0,True
2019,11,Hockenheim,36.0,99,Alfa Romeo Racing,8.0,INTERMEDIATE,1,5999.107,91.281,20.737,40.814,29.73,10.0,True
2019,11,Hockenheim,36.0,26,Toro Rosso,8.0,INTERMEDIATE,1,6000.437,92.084,20.769,41.718,29.597,11.0,True
2019,11,Hockenheim,36.0,8,Haas F1 Team,8.0,INTERMEDIATE,1,6001.644,92.959,21.318,41.913,29.728,12.0,True
2019,11,Hockenheim,36.0,20,Haas F1 Team,7.0,INTERMEDIATE,1,6002.476,93.089,20.943,42.475,29.671,13.0,True
2019,11,Hockenheim,36.0,63,Williams,12.0,INTERMEDIATE,1,6023.702,93.263,20.992,42.427,29.844,14.0,True
2019,11,Hockenheim,36.0,18,Racing Point,8.0,INTERMEDIATE,1,6033.021,91.843,20.578,41.284,29.981,15.0,True
2019,11,Hockenheim,36.0,88,Williams,5.0,INTERMEDIATE,1,6045.612,94.867,21.254,43.053,30.56,16.0,True
2019,11,Hockenheim,37.0,33,Red Bull Racing,8.0,INTERMEDIATE,1,6069.597,88.144,19.554,40.383,28.207,1.0,True
2019,11,Hockenheim,37.0,27,Renault,8.0,INTERMEDIATE,1,6077.118,91.018,20.339,41.69,28.989,3.0,True
2019,11,Hockenheim,37.0,77,Mercedes,7.0,INTERMEDIATE,1,6078.028,88.344,20.093,39.972,28.279,2.0,True
2019,11,Hockenheim,37.0,44,Mercedes,8.0,INTERMEDIATE,1,6080.395,88.439,19.51,40.045,28.884,4.0,True
2019,11,Hockenheim,37.0,23,Toro Rosso,9.0,INTERMEDIATE,1,6082.727,90.491,20.385,40.907,29.199,5.0,True
2019,11,Hockenheim,37.0,55,McLaren,10.0,INTERMEDIATE,1,6085.133,90.809,20.361,41.006,29.442,6.0,True
2019,11,Hockenheim,37.0,7,Alfa Romeo Racing,9.0,INTERMEDIATE,1,6086.46,90.386,20.346,40.638,29.402,7.0,True
2019,11,Hockenheim,37.0,5,Ferrari,9.0,INTERMEDIATE,1,6087.616,90.576,20.315,40.81,29.451,8.0,True
2019,11,Hockenheim,37.0,10,Red Bull Racing,9.0,INTERMEDIATE,1,6088.819,90.203,20.321,40.378,29.504,9.0,True
2019,11,Hockenheim,37.0,99,Alfa Romeo Racing,9.0,INTERMEDIATE,1,6090.388,91.316,20.451,41.127,29.738,10.0,True
2019,11,Hockenheim,37.0,26,Toro Rosso,9.0,INTERMEDIATE,1,6092.521,91.667,20.894,41.386,29.387,11.0,True
2019,11,Hockenheim,37.0,8,Haas F1 Team,9.0,INTERMEDIATE,1,6094.603,91.12,20.602,41.141,29.377,12.0,True
2019,11,Hockenheim,37.0,20,Haas F1 Team,8.0,INTERMEDIATE,1,6095.565,91.393,20.621,41.232,29.54,13.0,True
2019,11,Hockenheim,37.0,63,Williams,13.0,INTERMEDIATE,1,6116.965,92.627,20.954,42.147,29.526,14.0,True
2019,11,Hockenheim,37.0,18,Racing Point,9.0,INTERMEDIATE,1,6124.864,90.851,20.23,41.232,29.389,15.0,True
2019,11,Hockenheim,37.0,88,Williams,6.0,INTERMEDIATE,1,6140.479,94.299,20.687,42.862,30.75,16.0,True
2019,11,Hockenheim,38.0,33,Red Bull Racing,9.0,INTERMEDIATE,1,6157.741,88.052,19.268,40.658,28.126,1.0,True
2019,11,Hockenheim,38.0,77,Mercedes,8.0,INTERMEDIATE,1,6166.372,87.948,19.532,40.27,28.146,2.0,True
2019,11,Hockenheim,38.0,27,Renault,9.0,INTERMEDIATE,1,6168.136,90.413,19.904,41.639,28.87,4.0,True
2019,11,Hockenheim,38.0,44,Mercedes,9.0,INTERMEDIATE,1,6168.834,87.826,19.906,39.749,28.171,3.0,True
2019,11,Hockenheim,38.0,23,Toro Rosso,10.0,INTERMEDIATE,1,6173.218,89.981,20.027,40.926,29.028,5.0,True
2019,11,Hockenheim,38.0,55,McLaren,11.0,INTERMEDIATE,1,6175.942,89.76,19.922,40.823,29.015,6.0,True
2019,11,Hockenheim,38.0,7,Alfa Romeo Racing,10.0,INTERMEDIATE,1,6176.846,90.038,20.334,40.405,29.299,7.0,True
2019,11,Hockenheim,38.0,5,Ferrari,10.0,INTERMEDIATE,1,6178.192,90.169,19.934,40.777,29.458,8.0,True
2019,11,Hockenheim,38.0,10,Red Bull Racing,10.0,INTERMEDIATE,1,6179.022,89.882,19.948,40.581,29.353,9.0,True
2019,11,Hockenheim,38.0,99,Alfa Romeo Racing,10.0,INTERMEDIATE,1,6181.704,90.81,20.281,40.674,29.855,10.0,True
2019,11,Hockenheim,38.0,26,Toro Rosso,10.0,INTERMEDIATE,1,6184.188,90.819,20.283,41.233,29.303,11.0,True
2019,11,Hockenheim,38.0,8,Haas F1 Team,10.0,INTERMEDIATE,1,6185.723,91.198,20.533,41.097,29.568,12.0,True
2019,11,Hockenheim,38.0,20,Haas F1 Team,9.0,INTERMEDIATE,1,6186.958,91.0,20.463,41.265,29.272,13.0,True
2019,11,Hockenheim,38.0,63,Williams,14.0,INTERMEDIATE,1,6209.592,92.976,20.87,42.003,30.103,14.0,True
2019,11,Hockenheim,38.0,18,Racing Point,10.0,INTERMEDIATE,1,6215.715,90.584,20.018,41.187,29.379,15.0,True
2019,11,Hockenheim,38.0,88,Williams,7.0,INTERMEDIATE,1,6234.778,93.457,20.695,42.695,30.067,16.0,True
2019,11,Hockenheim,39.0,33,Red Bull Racing,10.0,INTERMEDIATE,1,6245.793,87.623,19.319,40.018,28.286,1.0,True
2019,11,Hockenheim,39.0,77,Mercedes,9.0,INTERMEDIATE,1,6254.32,88.616,19.668,40.34,28.608,2.0,True
2019,11,Hockenheim,39.0,44,Mercedes,10.0,INTERMEDIATE,1,6256.66,88.084,19.333,40.013,28.738,3.0,True
2019,11,Hockenheim,39.0,27,Renault,10.0,INTERMEDIATE,1,6258.549,89.853,19.966,40.814,29.073,4.0,True
2019,11,Hockenheim,39.0,23,Toro Rosso,11.0,INTERMEDIATE,1,6263.199,89.767,20.048,40.901,28.818,5.0,True
2019,11,Hockenheim,39.0,55,McLaren,12.0,INTERMEDIATE,1,6265.702,90.217,19.941,40.81,29.466,6.0,True
2019,11,Hockenheim,39.0,7,Alfa Romeo Racing,11.0,INTERMEDIATE,1,6266.884,96.271,20.307,40.599,35.365,9.0,True
2019,11,Hockenheim,39.0,5,Ferrari,11.0,INTERMEDIATE,1,6268.361,90.138,19.841,40.532,29.765,7.0,True
2019,11,Hockenheim,39.0,10,Red Bull Racing,11.0,INTERMEDIATE,1,6268.904,90.136,20.107,40.33,29.699,8.0,True
2019,11,Hockenheim,39.0,99,Alfa Romeo Racing,11.0,INTERMEDIATE,1,6272.514,90.894,20.141,40.539,30.214,10.0,True
2019,11,Hockenheim,39.0,26,Toro Rosso,11.0,INTERMEDIATE,1,6275.007,90.938,20.254,41.356,29.328,11.0,True
2019,11,Hockenheim,39.0,8,Haas F1 Team,11.0,INTERMEDIATE,1,6276.921,91.684,20.285,41.236,30.163,12.0,True
2019,11,Hockenheim,39.0,20,Haas F1 Team,10.0,INTERMEDIATE,1,6277.958,91.225,20.453,41.334,29.438,13.0,True
2019,11,Hockenheim,39.0,63,Williams,15.0,INTERMEDIATE,1,6302.568,92.853,20.941,41.804,30.108,14.0,True
2019,11,Hockenheim,39.0,18,Racing Point,11.0,INTERMEDIATE,1,6306.299,90.667,20.302,41.025,29.34,15.0,True
2019,11,Hockenheim,39.0,88,Williams,8.0,INTERMEDIATE,1,6328.235,93.221,20.671,42.625,29.925,16.0,True
2019,11,Hockenheim,40.0,33,Red Bull Racing,11.0,INTERMEDIATE,1,6333.416,88.71,19.528,40.276,28.906,1.0,True
2019,11,Hockenheim,40.0,77,Mercedes,10.0,INTERMEDIATE,1,6342.936,88.944,19.777,40.214,28.953,2.0,True
2019,11,Hockenheim,40.0,44,Mercedes,11.0,INTERMEDIATE,1,6344.744,89.139,19.762,40.337,29.04,3.0,True
2019,11,Hockenheim,40.0,27,Renault,11.0,INTERMEDIATE,124,6348.402,,,,,,True
2019,11,Hockenheim,40.0,23,Toro Rosso,12.0,INTERMEDIATE,12,6352.966,90.791,20.199,41.18,29.412,4.0,True
2019,11,Hockenheim,40.0,55,McLaren,13.0,INTERMEDIATE,12,6355.919,90.533,19.893,41.139,29.501,5.0,True
2019,11,Hockenheim,40.0,5,Ferrari,12.0,INTERMEDIATE,12,6358.499,90.207,19.549,40.895,29.763,6.0,True
2019,11,Hockenheim,40.0,10,Red Bull Racing,12.0,INTERMEDIATE,12,6359.04,90.337,20.079,40.509,29.749,7.0,True
2019,11,Hockenheim,40.0,7,Alfa Romeo Racing,12.0,INTERMEDIATE,12,6363.155,91.168,20.159,40.88,30.129,8.0,True
2019,11,Hockenheim,40.0,99,Alfa Romeo Racing,12.0,INTERMEDIATE,12,6363.408,92.505,20.861,40.975,30.669,9.0,True
2019,11,Hockenheim,40.0,26,Toro Rosso,12.0,INTERMEDIATE,12,6365.945,91.982,20.391,41.522,30.069,10.0,True
2019,11,Hockenheim,40.0,8,Haas F1 Team,12.0,INTERMEDIATE,12,6368.605,91.923,20.288,41.151,30.484,11.0,True
2019,11,Hockenheim,40.0,20,Haas F1 Team,11.0,INTERMEDIATE,12,6369.183,94.39,20.656,41.157,32.577,12.0,True
2019,11,Hockenheim,40.0,63,Williams,16.0,INTERMEDIATE,124,6395.421,100.117,20.914,43.392,35.811,14.0,True
2019,11,Hockenheim,40.0,18,Racing Point,12.0,INTERMEDIATE,124,6396.966,95.582,20.357,41.209,34.016,13.0,True
2019,11,Hockenheim,40.0,88,Williams,9.0,INTERMEDIATE,124,6421.456,105.473,21.109,48.209,36.155,15.0,True
2019,11,Hockenheim,41.0,33,Red Bull Racing,12.0,INTERMEDIATE,124,6422.126,103.455,19.564,48.131,35.76,1.0,True
2019,11,Hockenheim,41.0,77,Mercedes,11.0,INTERMEDIATE,124,6431.88,108.199,19.944,50.049,38.206,2.0,True
2019,11,Hockenheim,41.0,44,Mercedes,12.0,INTERMEDIATE,124,6433.883,107.201,20.018,49.486,37.697,3.0,True
2019,11,Hockenheim,41.0,23,Toro Rosso,13.0,INTERMEDIATE,24,6443.757,111.858,20.133,52.251,39.474,4.0,True
2019,11,Hockenheim,41.0,55,McLaren,14.0,INTERMEDIATE,24,6446.452,113.458,20.007,53.52,39.931,5.0,True
2019,11,Hockenheim,41.0,5,Ferrari,13.0,INTERMEDIATE,24,6448.706,114.838,19.642,53.235,41.961,7.0,True
2019,11,Hockenheim,41.0,10,Red Bull Racing,13.0,INTERMEDIATE,24,6449.377,113.579,20.022,53.734,39.823,6.0,True
2019,11,Hockenheim,41.0,7,Alfa Romeo Racing,13.0,INTERMEDIATE,24,6454.323,115.457,20.835,55.127,39.495,8.0,True
2019,11,Hockenheim,41.0,99,Alfa Romeo Racing,13.0,INTERMEDIATE,24,6455.913,115.278,20.62,55.047,39.611,9.0,True
2019,11,Hockenheim,41.0,26,Toro Rosso,13.0,INTERMEDIATE,24,6457.927,115.233,21.608,55.189,38.436,10.0,True
2019,11,Hockenheim,41.0,8,Haas F1 Team,13.0,INTERMEDIATE,24,6460.528,117.482,23.461,53.847,40.174,11.0,True
2019,11,Hockenheim,41.0,20,Haas F1 Team,12.0,INTERMEDIATE,24,6463.573,118.236,22.951999999999998,56.063,39.221,12.0,True
2019,11,Hockenheim,41.0,18,Racing Point,13.0,INTERMEDIATE,4,6492.548,123.794,27.318,55.532,40.944,13.0,True
2019,11,Hockenheim,41.0,63,Williams,17.0,INTERMEDIATE,4,6495.538,121.647,26.666,55.09,39.891,14.0,True
2019,11,Hockenheim,42.0,33,Red Bull Racing,1.0,INTERMEDIATE,4,6525.581,137.795,38.595,55.434,43.766,1.0,True
2019,11,Hockenheim,41.0,88,Williams,10.0,INTERMEDIATE,4,6526.929,118.525,26.251,55.836,36.438,15.0,True
2019,11,Hockenheim,42.0,77,Mercedes,12.0,INTERMEDIATE,4,6540.079,124.768,26.322,56.412,42.034,2.0,True
2019,11,Hockenheim,42.0,44,Mercedes,13.0,INTERMEDIATE,4,6541.084,124.405,27.611,55.302,41.492,3.0,True
2019,11,Hockenheim,42.0,23,Toro Rosso,14.0,INTERMEDIATE,4,6555.615,121.755,25.758,55.201,40.796,4.0,True
2019,11,Hockenheim,42.0,55,McLaren,15.0,INTERMEDIATE,4,6559.91,120.893,26.294,56.302,38.297,5.0,True
2019,11,Hockenheim,42.0,10,Red Bull Racing,14.0,INTERMEDIATE,4,6562.956,120.2,26.542,55.876,37.782,6.0,True
2019,11,Hockenheim,42.0,5,Ferrari,1.0,INTERMEDIATE,4,6563.544,131.163,37.85,57.372,35.941,10.0,True
2019,11,Hockenheim,42.0,7,Alfa Romeo Racing,14.0,INTERMEDIATE,4,6569.78,119.503,26.446,54.792,38.265,7.0,True
2019,11,Hockenheim,42.0,99,Alfa Romeo Racing,14.0,INTERMEDIATE,4,6571.191,119.362,26.398,54.497,38.467,8.0,True
