Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,Round,Time_Sec
0 days 00:39:51.801000,26.2,54.0,1003.4,False,29.3,10,1.9,2019,2,2391.801
0 days 00:40:51.814000,26.2,54.0,1003.5,False,29.2,41,3.1,2019,2,2451.814
0 days 00:41:51.828000,26.2,53.9,1003.5,False,29.2,29,3.1,2019,2,2511.828
0 days 00:42:51.842000,26.2,54.2,1003.5,False,29.3,59,3.4,2019,2,2571.842
0 days 00:43:51.899000,26.2,54.3,1003.4,False,29.2,3,2.3,2019,2,2631.899
0 days 00:44:51.880000,26.2,54.3,1003.5,False,29.2,15,2.3,2019,2,2691.88
0 days 00:45:51.929000,26.2,54.2,1003.6,False,29.1,40,2.9,2019,2,2751.929
0 days 00:46:51.963000,26.2,54.3,1003.5,False,29.1,355,2.4,2019,2,2811.963
0 days 00:47:51.999000,26.2,54.4,1003.6,False,29.1,49,2.9,2019,2,2871.999
0 days 00:48:51.942000,26.2,54.3,1003.6,False,28.9,41,2.7,2019,2,2931.942
0 days 00:49:52.026000,26.1,54.7,1003.5,False,28.9,53,3.1,2019,2,2992.026
0 days 00:50:51.949000,26.1,54.9,1003.6,False,28.8,22,1.9,2019,2,3051.949
0 days 00:51:51.965000,26.1,55.1,1003.5,False,28.8,334,2.5,2019,2,3111.965
0 days 00:52:51.982000,26.1,55.0,1003.5,False,28.8,33,1.7,2019,2,3171.982
0 days 00:53:52.006000,26.1,54.9,1003.6,False,28.8,31,2.5,2019,2,3232.006
0 days 00:54:52.005000,26.1,55.2,1003.6,False,28.8,4,2.5,2019,2,3292.005
0 days 00:55:52.020000,26.1,55.2,1003.7,False,28.9,352,1.6,2019,2,3352.02
0 days 00:56:52.033000,26.1,55.1,1003.8,False,28.8,29,1.8,2019,2,3412.033
0 days 00:57:52.051000,26.1,55.2,1003.7,False,28.8,26,2.1,2019,2,3472.051
0 days 00:58:52.061000,26.1,55.3,1003.7,False,28.8,17,2.0,2019,2,3532.061
0 days 00:59:52.076000,26.1,55.5,1003.7,False,28.8,47,2.1,2019,2,3592.076
0 days 01:00:52.091000,26.1,55.5,1003.7,False,28.7,34,2.4,2019,2,3652.091
0 days 01:01:52.104000,26.1,55.3,1003.7,False,28.7,2,2.7,2019,2,3712.104
0 days 01:02:52.117000,26.1,55.2,1003.7,False,28.7,27,2.1,2019,2,3772.117
0 days 01:03:52.127000,26.1,54.8,1003.7,False,28.8,85,2.2,2019,2,3832.127
0 days 01:04:52.144000,26.1,54.0,1003.7,False,28.8,59,2.3,2019,2,3892.144
0 days 01:05:52.160000,26.2,53.6,1003.7,False,29.0,345,2.5,2019,2,3952.16
0 days 01:06:52.305000,26.3,53.4,1003.5,False,29.0,31,3.0,2019,2,4012.305
0 days 01:07:52.187000,26.3,53.1,1003.6,False,28.8,30,2.2,2019,2,4072.187
0 days 01:08:52.199000,26.3,52.8,1003.5,False,28.8,50,2.2,2019,2,4132.199
0 days 01:09:52.214000,26.3,52.2,1003.6,False,28.9,63,2.5,2019,2,4192.214
0 days 01:10:52.225000,26.4,51.9,1003.6,False,28.9,59,2.1,2019,2,4252.225
0 days 01:11:52.242000,26.4,51.3,1003.3,False,28.9,9,2.9,2019,2,4312.242
0 days 01:12:52.253000,26.5,51.3,1003.5,False,28.9,12,1.9,2019,2,4372.253
0 days 01:13:52.269000,26.5,51.3,1003.4,False,28.9,37,2.2,2019,2,4432.269
0 days 01:14:52.289000,26.5,51.3,1003.4,False,28.9,31,2.7,2019,2,4492.289
0 days 01:15:52.465000,26.5,50.9,1003.4,False,28.8,39,2.1,2019,2,4552.465
0 days 01:16:52.315000,26.5,50.4,1003.3,False,28.8,44,2.5,2019,2,4612.315
0 days 01:17:52.325000,26.5,50.0,1003.3,False,28.8,30,2.4,2019,2,4672.325
0 days 01:18:52.337000,26.5,49.0,1003.2,False,28.8,40,3.2,2019,2,4732.337
0 days 01:19:52.351000,26.6,48.9,1003.3,False,28.9,12,2.3,2019,2,4792.351
0 days 01:20:52.366000,26.6,48.8,1003.4,False,28.8,27,3.0,2019,2,4852.366
0 days 01:21:52.377000,26.6,48.9,1003.4,False,28.7,22,2.9,2019,2,4912.377
0 days 01:22:52.392000,26.6,49.1,1003.3,False,28.6,41,2.5,2019,2,4972.392
0 days 01:23:52.407000,26.6,49.2,1003.4,False,28.6,50,2.5,2019,2,5032.407
0 days 01:24:52.419000,26.6,49.4,1003.3,False,28.6,9,2.4,2019,2,5092.419
0 days 01:25:52.432000,26.6,49.5,1003.2,False,28.5,36,3.1,2019,2,5152.432
0 days 01:26:52.449000,26.6,49.7,1003.2,False,28.4,19,2.6,2019,2,5212.449
0 days 01:27:52.465000,26.6,49.9,1003.2,False,28.4,38,2.6,2019,2,5272.465
0 days 01:28:52.492000,26.6,49.9,1003.2,False,28.4,54,2.6,2019,2,5332.492
0 days 01:29:52.498000,26.5,50.0,1003.4,False,28.3,357,2.9,2019,2,5392.498
0 days 01:30:52.507000,26.5,50.2,1003.4,False,28.3,50,2.3,2019,2,5452.507
0 days 01:31:52.522000,26.5,50.5,1003.3,False,28.3,43,3.1,2019,2,5512.522
0 days 01:32:52.534000,26.5,50.5,1003.3,False,28.3,65,2.0,2019,2,5572.534
0 days 01:33:52.550000,26.5,50.8,1003.4,False,28.3,17,2.8,2019,2,5632.55
0 days 01:34:52.564000,26.5,50.9,1003.2,False,28.2,55,3.0,2019,2,5692.564
0 days 01:35:52.579000,26.5,51.0,1003.4,False,28.1,28,2.3,2019,2,5752.579
0 days 01:36:52.602000,26.4,51.3,1003.3,False,28.1,52,2.8,2019,2,5812.602
0 days 01:37:52.609000,26.4,51.5,1003.3,False,28.0,45,2.4,2019,2,5872.609
0 days 01:38:52.623000,26.4,51.5,1003.3,False,28.0,45,2.4,2019,2,5932.623
0 days 01:39:52.639000,26.4,51.7,1003.2,False,28.0,31,2.6,2019,2,5992.639
0 days 01:40:52.657000,26.4,51.8,1003.2,False,28.0,23,3.3,2019,2,6052.657
0 days 01:41:52.669000,26.3,51.7,1003.3,False,28.0,53,2.7,2019,2,6112.669
0 days 01:42:52.680000,26.3,51.8,1003.2,False,28.0,22,3.4,2019,2,6172.68
0 days 01:43:52.766000,26.3,51.8,1003.2,False,28.0,47,2.8,2019,2,6232.766
0 days 01:44:52.827000,26.3,52.0,1003.1,False,28.0,69,3.2,2019,2,6292.827
0 days 01:45:52.782000,26.3,52.3,1003.3,False,27.8,62,2.6,2019,2,6352.782
0 days 01:46:52.737000,26.3,52.5,1003.4,False,27.8,59,2.5,2019,2,6412.737
0 days 01:47:52.759000,26.3,52.7,1003.2,False,27.7,63,3.1,2019,2,6472.759
0 days 01:48:52.766000,26.2,52.8,1003.2,False,27.7,63,2.8,2019,2,6532.766
0 days 01:49:52.779000,26.2,52.9,1003.4,False,27.7,39,2.6,2019,2,6592.779
0 days 01:50:52.793000,26.2,53.0,1003.3,False,27.7,60,2.9,2019,2,6652.793
0 days 01:51:52.808000,26.2,53.2,1003.3,False,27.6,33,3.3,2019,2,6712.808
0 days 01:52:52.825000,26.2,53.3,1003.4,False,27.6,56,3.3,2019,2,6772.825
0 days 01:53:52.835000,26.1,53.5,1003.2,False,27.5,58,2.9,2019,2,6832.835
0 days 01:54:52.846000,26.1,53.8,1003.1,False,27.5,60,2.9,2019,2,6892.846
0 days 01:55:52.866000,26.1,53.6,1003.0,False,27.5,19,3.6,2019,2,6952.866
0 days 01:56:52.882000,26.1,53.7,1003.4,False,27.5,57,2.9,2019,2,7012.882
0 days 01:57:52.890000,26.1,53.7,1003.3,False,27.5,44,2.5,2019,2,7072.89
0 days 01:58:52.906000,26.1,53.9,1003.3,False,27.6,30,2.3,2019,2,7132.906
0 days 01:59:52.919000,26.1,53.9,1003.3,False,27.6,52,2.6,2019,2,7192.919
0 days 02:00:52.937000,26.1,54.0,1003.3,False,27.6,39,3.0,2019,2,7252.937
0 days 02:01:52.947000,26.1,53.8,1003.2,False,27.6,40,2.7,2019,2,7312.947
0 days 02:02:52.960000,26.1,53.9,1003.0,False,27.5,13,2.9,2019,2,7372.96
0 days 02:03:53.181000,26.1,53.9,1003.1,False,27.5,25,3.4,2019,2,7433.181
0 days 02:04:53.043000,26.1,53.7,1003.1,False,27.6,41,3.2,2019,2,7493.043
0 days 02:05:53.002000,26.1,53.8,1003.1,False,27.6,24,3.4,2019,2,7553.002
0 days 02:06:53.016000,26.1,54.1,1003.1,False,27.4,56,3.0,2019,2,7613.016
0 days 02:07:53.134000,26.1,54.1,1003.2,False,27.4,19,2.5,2019,2,7673.134
0 days 02:08:53.045000,26.1,54.2,1003.2,False,27.4,57,3.5,2019,2,7733.045
0 days 00:00:36.061000,19.5,43.9,1019.3,False,30.6,135,2.1,2019,3,36.061
0 days 00:01:36.077000,19.6,43.2,1019.1,False,30.4,85,2.2,2019,3,96.077
0 days 00:02:36.090000,19.5,43.6,1019.2,False,30.4,116,2.7,2019,3,156.09
0 days 00:03:36.105000,19.4,42.8,1019.0,False,30.1,84,3.5,2019,3,216.105
0 days 00:04:36.117000,19.3,43.5,1019.2,False,30.0,142,1.9,2019,3,276.117
0 days 00:05:36.132000,19.3,43.6,1019.1,False,29.9,114,3.3,2019,3,336.132
0 days 00:06:36.147000,19.2,44.1,1019.0,False,29.9,103,3.1,2019,3,396.147
0 days 00:07:36.265000,19.2,44.3,1019.2,False,29.7,106,3.7,2019,3,456.265
0 days 00:08:36.181000,19.1,44.7,1019.1,False,29.6,83,3.4,2019,3,516.181
0 days 00:09:36.377000,19.2,44.7,1019.1,False,29.6,105,2.4,2019,3,576.377
0 days 00:10:36.203000,19.3,44.4,1019.3,False,29.6,88,2.4,2019,3,636.203
0 days 00:11:36.216000,19.2,44.7,1019.2,False,29.2,177,3.3,2019,3,696.216
0 days 00:12:36.231000,19.1,45.3,1019.2,False,29.2,104,2.2,2019,3,756.231
0 days 00:13:36.246000,19.0,45.7,1019.1,False,29.3,93,2.3,2019,3,816.246
0 days 00:14:36.257000,19.1,45.7,1019.1,False,29.3,98,2.2,2019,3,876.257
0 days 00:15:36.273000,19.2,45.4,1019.2,False,29.5,76,1.5,2019,3,936.273
0 days 00:16:36.286000,19.4,45.0,1019.2,False,29.5,105,2.3,2019,3,996.286
0 days 00:17:36.300000,19.4,44.8,1019.2,False,29.4,113,2.6,2019,3,1056.3
0 days 00:18:36.315000,19.4,45.4,1019.2,False,29.3,85,2.4,2019,3,1116.315
0 days 00:19:36.335000,19.5,45.4,1019.2,False,29.3,114,3.7,2019,3,1176.335
0 days 00:20:36.341000,19.4,45.4,1019.2,False,29.3,147,3.7,2019,3,1236.341
0 days 00:21:36.356000,19.3,45.9,1019.2,False,29.0,92,1.5,2019,3,1296.356
0 days 00:22:36.451000,19.4,45.9,1019.2,False,29.2,105,2.3,2019,3,1356.451
0 days 00:23:36.638000,19.4,45.7,1019.3,False,29.2,131,2.1,2019,3,1416.638
0 days 00:24:36.396000,19.6,45.7,1019.3,False,29.3,109,2.2,2019,3,1476.396
0 days 00:25:36.412000,19.5,45.5,1019.2,False,29.3,105,2.5,2019,3,1536.412
0 days 00:26:36.424000,19.5,45.6,1019.2,False,29.1,97,3.3,2019,3,1596.424
0 days 00:27:36.438000,19.6,45.9,1019.3,False,29.1,85,3.5,2019,3,1656.438
0 days 00:28:36.452000,19.4,45.3,1019.2,False,29.0,114,3.5,2019,3,1716.452
0 days 00:29:36.467000,19.4,45.0,1019.2,False,29.0,119,3.4,2019,3,1776.467
0 days 00:30:36.480000,19.4,45.0,1019.3,False,29.0,98,2.2,2019,3,1836.48
0 days 00:31:36.493000,19.4,44.9,1019.2,False,29.0,74,2.2,2019,3,1896.493
0 days 00:32:36.507000,19.5,44.5,1019.2,False,29.0,111,3.8,2019,3,1956.507
0 days 00:33:36.572000,19.6,44.7,1019.2,False,28.8,130,3.0,2019,3,2016.572
0 days 00:34:36.537000,19.4,45.4,1019.1,False,28.8,113,2.7,2019,3,2076.537
0 days 00:35:36.746000,19.4,45.1,1019.1,False,28.9,79,2.6,2019,3,2136.746
0 days 00:36:36.693000,19.7,45.1,1019.1,False,28.9,87,4.0,2019,3,2196.693
0 days 00:37:37.047000,19.8,43.4,1019.1,False,28.9,84,3.2,2019,3,2257.047
0 days 00:38:36.597000,19.7,43.3,1019.1,False,28.5,92,4.1,2019,3,2316.597
0 days 00:39:36.606000,19.6,43.8,1019.1,False,28.3,89,3.3,2019,3,2376.606
0 days 00:40:36.821000,19.6,43.9,1019.1,False,28.3,88,3.9,2019,3,2436.821
0 days 00:41:36.657000,19.4,44.0,1019.1,False,28.2,91,4.0,2019,3,2496.657
0 days 00:42:36.649000,19.5,43.5,1019.1,False,28.1,68,3.4,2019,3,2556.649
0 days 00:43:36.662000,19.5,43.9,1019.1,False,28.1,86,3.7,2019,3,2616.662
0 days 00:44:36.677000,19.6,43.4,1019.1,False,28.1,77,4.6,2019,3,2676.677
0 days 00:45:36.698000,19.6,44.0,1019.2,False,28.1,97,2.7,2019,3,2736.698
0 days 00:46:36.705000,19.6,44.5,1019.2,False,28.0,99,3.6,2019,3,2796.705
0 days 00:47:36.721000,19.5,44.7,1019.2,False,27.9,108,3.2,2019,3,2856.721
0 days 00:48:36.733000,19.6,45.0,1019.2,False,27.9,61,4.0,2019,3,2916.733
0 days 00:49:36.746000,19.6,45.1,1019.2,False,27.9,90,3.6,2019,3,2976.746
0 days 00:50:36.868000,19.7,44.8,1019.2,False,28.0,84,3.5,2019,3,3036.868
0 days 00:51:37.114000,19.6,45.2,1019.1,False,27.8,84,3.6,2019,3,3097.114
0 days 00:52:36.789000,19.6,45.3,1019.1,False,27.8,76,3.3,2019,3,3156.789
0 days 00:53:36.815000,19.5,45.7,1019.0,False,27.8,95,3.9,2019,3,3216.815
0 days 00:54:36.815000,19.7,44.6,1019.1,False,27.5,101,3.6,2019,3,3276.815
0 days 00:55:36.829000,19.7,44.6,1019.1,False,27.5,101,3.6,2019,3,3336.829
0 days 00:56:36.844000,19.6,44.1,1019.2,False,27.5,90,3.2,2019,3,3396.844
0 days 00:57:36.858000,19.7,43.2,1019.2,False,27.6,96,4.1,2019,3,3456.858
0 days 00:58:37.517000,19.6,43.3,1019.2,False,27.6,85,3.2,2019,3,3517.517
0 days 00:59:36.885000,19.8,43.0,1019.2,False,27.2,90,3.3,2019,3,3576.885
0 days 01:00:37.208000,19.6,43.3,1019.2,False,27.2,104,3.8,2019,3,3637.208
0 days 01:01:36.915000,19.6,43.5,1019.2,False,27.2,106,4.3,2019,3,3696.915
0 days 01:02:37.238000,19.5,43.3,1019.2,False,27.2,102,4.8,2019,3,3757.238
0 days 01:03:37.696000,19.3,43.7,1019.2,False,27.0,95,3.6,2019,3,3817.696
0 days 01:04:37.223000,19.3,44.2,1019.2,False,27.0,94,3.2,2019,3,3877.223
0 days 01:05:38.075000,19.4,44.4,1019.2,False,27.0,92,3.8,2019,3,3938.075
0 days 01:06:37.512000,19.5,44.5,1019.2,False,27.0,82,3.7,2019,3,3997.512
0 days 01:07:37.001000,19.4,44.9,1019.2,False,27.0,90,4.0,2019,3,4057.001
0 days 01:08:37.032000,19.5,45.0,1019.1,False,26.8,90,4.3,2019,3,4117.032
0 days 01:09:37.029000,19.4,45.2,1019.1,False,26.8,86,3.7,2019,3,4177.029
0 days 01:10:37.167000,19.4,45.5,1019.1,False,26.6,109,3.9,2019,3,4237.167
0 days 01:11:37.067000,19.4,45.9,1019.2,False,26.4,87,3.0,2019,3,4297.067
0 days 01:12:37.071000,19.3,46.2,1019.1,False,26.4,103,3.2,2019,3,4357.071
0 days 01:13:37.131000,19.3,46.2,1019.2,False,26.7,91,2.7,2019,3,4417.131
0 days 01:14:37.308000,19.3,46.5,1019.3,False,26.7,82,3.5,2019,3,4477.308
0 days 01:15:37.496000,19.4,46.3,1019.1,False,26.7,98,3.2,2019,3,4537.496
0 days 01:16:37.128000,19.4,45.6,1019.2,False,26.7,85,2.7,2019,3,4597.128
0 days 01:17:37.144000,19.4,45.9,1019.2,False,26.5,74,2.7,2019,3,4657.144
0 days 01:18:37.157000,19.5,45.7,1019.3,False,26.5,87,2.8,2019,3,4717.157
0 days 01:19:37.421000,19.7,45.5,1019.2,False,26.4,86,3.7,2019,3,4777.421
0 days 01:20:37.290000,19.5,45.3,1019.2,False,26.4,89,3.7,2019,3,4837.29
0 days 01:21:37.202000,19.4,45.3,1019.3,False,26.2,86,4.3,2019,3,4897.202
0 days 01:22:37.224000,19.3,46.0,1019.3,False,26.2,101,4.1,2019,3,4957.224
0 days 01:23:37.230000,19.3,46.6,1019.3,False,26.1,72,3.0,2019,3,5017.23
0 days 01:24:37.367000,19.3,47.1,1019.3,False,26.1,76,3.1,2019,3,5077.367
0 days 01:25:37.259000,19.3,47.1,1019.4,False,26.0,91,4.2,2019,3,5137.259
0 days 01:26:37.320000,19.4,47.6,1019.2,False,25.9,79,3.3,2019,3,5197.32
0 days 01:27:37.286000,19.4,47.3,1019.2,False,26.0,90,4.4,2019,3,5257.286
0 days 01:28:37.615000,19.2,47.9,1019.3,False,25.7,85,4.1,2019,3,5317.615
0 days 01:29:37.315000,19.2,47.7,1019.2,False,25.6,87,4.0,2019,3,5377.315
0 days 01:30:37.932000,19.1,47.8,1019.2,False,25.6,104,4.0,2019,3,5437.932
0 days 01:31:37.491000,18.9,48.0,1019.2,False,25.6,74,3.8,2019,3,5497.491
0 days 01:32:37.483000,19.1,47.7,1019.2,False,25.6,79,2.8,2019,3,5557.483
0 days 01:33:38.232000,19.2,46.9,1019.2,False,25.6,104,2.9,2019,3,5618.232
0 days 01:34:37.724000,19.1,46.3,1019.1,False,25.6,75,3.3,2019,3,5677.724
0 days 01:35:37.516000,19.0,46.7,1019.3,False,25.5,107,3.4,2019,3,5737.516
0 days 01:36:37.421000,18.9,47.6,1019.3,False,25.5,77,3.6,2019,3,5797.421
0 days 01:37:37.427000,19.1,48.3,1019.3,False,25.5,87,3.0,2019,3,5857.427
0 days 01:38:37.989000,19.0,49.1,1019.3,False,25.5,87,3.6,2019,3,5917.989
0 days 01:39:37.454000,19.0,48.3,1019.3,False,25.9,90,4.0,2019,3,5977.454
0 days 01:40:37.475000,19.2,48.2,1019.3,False,25.7,85,2.9,2019,3,6037.475
0 days 01:41:37.485000,19.1,48.2,1019.3,False,25.7,88,3.8,2019,3,6097.485
0 days 01:42:37.499000,19.2,48.4,1019.4,False,25.8,90,2.8,2019,3,6157.499
0 days 01:43:37.830000,19.3,47.3,1019.3,False,25.7,89,4.2,2019,3,6217.83
0 days 01:44:37.526000,19.2,47.6,1019.4,False,25.6,91,4.4,2019,3,6277.526
0 days 01:45:37.538000,19.0,47.5,1019.4,False,25.6,84,3.3,2019,3,6337.538
0 days 01:46:37.553000,18.9,47.5,1019.4,False,25.6,82,3.1,2019,3,6397.553
0 days 01:47:37.820000,19.0,47.6,1019.4,False,25.6,96,3.8,2019,3,6457.82
0 days 01:48:37.843000,19.1,47.6,1019.4,False,25.6,86,3.0,2019,3,6517.843
0 days 01:49:37.597000,19.1,47.8,1019.3,False,25.7,86,4.0,2019,3,6577.597
0 days 01:50:37.608000,19.0,48.3,1019.3,False,25.7,91,3.4,2019,3,6637.608
0 days 01:51:37.623000,19.0,48.3,1019.4,False,25.7,85,3.4,2019,3,6697.623
0 days 01:52:37.636000,19.1,48.5,1019.3,False,25.7,97,4.1,2019,3,6757.636
0 days 01:53:37.656000,19.0,48.6,1019.4,False,25.8,83,3.6,2019,3,6817.656
0 days 01:54:37.666000,18.9,49.1,1019.4,False,25.8,99,3.3,2019,3,6877.666
0 days 01:55:37.679000,19.1,49.0,1019.3,False,25.8,76,3.3,2019,3,6937.679
0 days 01:56:37.696000,19.2,48.8,1019.3,False,25.8,95,3.4,2019,3,6997.696
0 days 01:57:37.724000,19.2,48.3,1019.4,False,25.4,85,4.4,2019,3,7057.724
0 days 01:58:37.733000,19.1,48.6,1019.3,False,25.4,80,3.7,2019,3,7117.733
0 days 01:59:37.853000,19.1,48.8,1019.3,False,25.3,81,4.0,2019,3,7177.853
0 days 02:00:37.748000,18.9,49.7,1019.3,False,25.3,90,3.1,2019,3,7237.748
0 days 02:01:37.931000,19.0,49.8,1019.3,False,25.2,87,2.7,2019,3,7297.931
0 days 02:02:37.919000,19.0,50.1,1019.2,False,25.2,86,3.1,2019,3,7357.919
0 days 02:03:38.090000,19.0,50.4,1019.3,False,25.3,106,3.3,2019,3,7418.09
0 days 02:04:37.803000,19.0,50.4,1019.3,False,25.3,106,3.3,2019,3,7477.803
0 days 02:05:37.817000,19.0,51.1,1019.3,False,25.2,76,3.2,2019,3,7537.817
0 days 02:06:37.831000,19.0,51.1,1019.3,False,25.1,76,3.0,2019,3,7597.831
0 days 00:00:46.006000,19.9,50.1,1014.0,False,43.3,301,1.4,2019,4,46.006
0 days 00:01:46.019000,19.9,50.9,1014.0,False,43.3,91,0.8,2019,4,106.019
0 days 00:02:46.029000,20.0,50.3,1014.0,False,43.3,0,1.2,2019,4,166.029
0 days 00:03:46.044000,20.1,49.8,1014.0,False,43.3,54,0.7,2019,4,226.044
0 days 00:04:46.064000,20.2,49.4,1014.0,False,43.6,126,0.6,2019,4,286.064
0 days 00:05:46.074000,20.2,49.8,1014.0,False,43.6,88,0.6,2019,4,346.074
0 days 00:06:46.087000,20.6,48.8,1013.9,False,43.5,32,0.8,2019,4,406.087
0 days 00:07:46.226000,20.7,48.4,1013.9,False,43.4,138,0.4,2019,4,466.226
0 days 00:08:46.424000,20.8,48.1,1013.9,False,43.3,213,0.7,2019,4,526.424
0 days 00:09:46.426000,20.7,47.5,1013.9,False,43.3,0,0.5,2019,4,586.426
0 days 00:10:46.603000,21.0,47.1,1013.9,False,43.5,315,0.3,2019,4,646.603
0 days 00:11:46.159000,21.0,46.4,1013.8,False,43.4,48,0.5,2019,4,706.159
0 days 00:12:46.172000,21.0,46.2,1013.9,False,43.2,359,0.8,2019,4,766.172
0 days 00:13:46.185000,20.9,46.7,1013.9,False,43.0,137,0.7,2019,4,826.185
0 days 00:14:46.201000,20.9,46.0,1013.9,False,43.2,334,0.5,2019,4,886.201
0 days 00:15:46.213000,21.0,46.4,1013.9,False,43.0,52,1.3,2019,4,946.213
0 days 00:16:46.226000,20.8,46.6,1013.9,False,42.6,51,0.8,2019,4,1006.226
0 days 00:17:46.241000,20.8,46.1,1013.9,False,42.9,311,0.8,2019,4,1066.241
0 days 00:18:46.256000,20.9,45.8,1013.9,False,43.0,119,0.9,2019,4,1126.256
0 days 00:19:46.270000,21.0,46.3,1013.9,False,43.0,9,1.1,2019,4,1186.27
0 days 00:20:46.290000,20.8,46.3,1013.8,False,42.9,29,1.4,2019,4,1246.29
0 days 00:21:46.299000,20.8,46.9,1013.9,False,42.7,338,1.0,2019,4,1306.299
0 days 00:22:46.312000,20.6,46.9,1013.9,False,42.7,75,1.0,2019,4,1366.312
0 days 00:23:46.328000,20.6,46.7,1013.8,False,42.7,118,1.1,2019,4,1426.328
0 days 00:24:46.341000,20.7,46.8,1013.9,False,42.7,86,0.9,2019,4,1486.341
0 days 00:25:46.358000,20.5,46.8,1013.9,False,42.4,145,0.9,2019,4,1546.358
0 days 00:26:46.371000,20.6,46.0,1013.9,False,42.6,4,1.1,2019,4,1606.371
0 days 00:27:46.387000,20.7,46.0,1013.9,False,42.2,125,1.7,2019,4,1666.387
0 days 00:28:46.398000,20.6,46.4,1013.9,False,41.9,57,0.7,2019,4,1726.398
0 days 00:29:46.412000,20.4,47.3,1013.8,False,41.9,45,1.3,2019,4,1786.412
0 days 00:30:46.426000,20.1,47.2,1013.8,False,41.7,80,1.3,2019,4,1846.426
0 days 00:31:46.441000,20.0,48.5,1013.8,False,41.6,69,0.6,2019,4,1906.441
0 days 00:32:46.455000,20.0,48.9,1013.8,False,41.6,161,1.0,2019,4,1966.455
0 days 00:33:46.468000,20.0,48.4,1013.9,False,42.4,0,0.8,2019,4,2026.468
0 days 00:34:46.563000,20.0,48.2,1013.9,False,42.2,49,0.4,2019,4,2086.563
0 days 00:35:46.711000,20.1,48.4,1013.9,False,42.2,201,1.2,2019,4,2146.711
0 days 00:36:46.901000,20.3,48.5,1013.8,False,42.4,332,1.4,2019,4,2206.901
0 days 00:37:46.934000,20.3,48.1,1013.9,False,42.4,221,0.6,2019,4,2266.934
0 days 00:38:47.007000,20.4,48.3,1013.9,False,42.3,29,2.2,2019,4,2327.007
0 days 00:39:47.094000,20.3,49.5,1013.8,False,41.8,208,1.1,2019,4,2387.094
0 days 00:40:46.565000,20.0,49.5,1013.8,False,41.6,31,0.5,2019,4,2446.565
0 days 00:41:46.580000,20.0,49.6,1013.9,False,41.8,218,1.7,2019,4,2506.58
0 days 00:42:46.594000,20.1,50.4,1013.8,False,41.7,260,0.8,2019,4,2566.594
0 days 00:43:46.609000,20.1,50.8,1014.0,False,41.5,218,1.6,2019,4,2626.609
0 days 00:44:46.701000,20.1,51.1,1013.9,False,41.3,104,1.4,2019,4,2686.701
0 days 00:45:46.637000,20.0,50.0,1013.9,False,41.4,0,2.0,2019,4,2746.637
0 days 00:46:46.650000,20.1,51.3,1014.0,False,41.5,244,0.8,2019,4,2806.65
0 days 00:47:46.664000,20.1,51.3,1013.9,False,41.4,0,1.0,2019,4,2866.664
0 days 00:48:46.677000,20.2,51.7,1014.0,False,41.3,219,0.9,2019,4,2926.677
0 days 00:49:46.694000,20.4,52.5,1013.9,False,41.3,2,1.1,2019,4,2986.694
0 days 00:50:46.730000,20.0,53.3,1013.9,False,41.3,231,1.4,2019,4,3046.73
0 days 00:51:46.725000,19.7,53.0,1013.8,False,41.0,329,0.7,2019,4,3106.725
0 days 00:52:46.736000,19.9,52.7,1013.9,False,41.1,206,0.8,2019,4,3166.736
0 days 00:53:46.750000,19.8,52.1,1013.8,False,41.0,108,1.7,2019,4,3226.75
0 days 00:54:46.766000,19.8,52.1,1013.9,False,41.1,201,0.9,2019,4,3286.766
0 days 00:55:46.780000,19.8,53.1,1013.8,False,41.0,19,1.4,2019,4,3346.78
0 days 00:56:46.792000,19.6,53.8,1013.9,False,41.0,0,0.8,2019,4,3406.792
0 days 00:57:46.824000,19.5,55.0,1013.9,False,40.3,199,1.1,2019,4,3466.824
0 days 00:58:46.828000,19.3,54.6,1013.9,False,40.5,322,1.2,2019,4,3526.828
0 days 00:59:46.837000,19.4,53.7,1013.8,False,40.2,1,0.8,2019,4,3586.837
0 days 01:00:46.849000,19.3,54.0,1013.7,False,40.2,8,1.0,2019,4,3646.849
0 days 01:01:46.897000,19.2,53.9,1013.8,False,40.1,14,1.2,2019,4,3706.897
0 days 01:02:46.880000,19.0,54.4,1013.7,False,39.9,0,1.6,2019,4,3766.88
0 days 01:03:47.319000,18.9,54.4,1013.7,False,39.8,226,1.0,2019,4,3827.319
0 days 01:04:47.226000,18.7,55.3,1013.8,False,39.9,209,1.1,2019,4,3887.226
0 days 01:05:47.428000,18.9,55.2,1013.8,False,39.6,270,1.5,2019,4,3947.428
0 days 01:06:47.289000,18.8,55.7,1013.8,False,39.5,2,1.4,2019,4,4007.289
0 days 01:07:47.248000,18.8,55.7,1013.8,False,39.5,2,1.4,2019,4,4067.248
0 days 01:08:46.965000,18.8,56.3,1013.8,False,39.1,186,1.2,2019,4,4126.965
0 days 01:09:46.974000,18.6,56.9,1013.6,False,39.1,346,0.5,2019,4,4186.974
0 days 01:10:46.990000,18.6,57.4,1013.7,False,38.9,132,1.2,2019,4,4246.99
0 days 01:11:47.003000,18.5,57.5,1013.8,False,39.0,188,0.8,2019,4,4307.003
0 days 01:12:47.018000,18.8,57.5,1013.8,False,39.0,237,1.5,2019,4,4367.018
0 days 01:13:47.032000,18.8,56.8,1013.8,False,39.1,240,1.8,2019,4,4427.032
