Time,Status,Message,Season,Round,Date
0 days 00:20:21.176000,2,Yellow,2023,13,2023-08-27 13:20:21.176
0 days 00:20:32.692000,1,AllClear,2023,13,2023-08-27 13:20:32.692
0 days 01:24:24.561000,2,Yellow,2023,13,2023-08-27 14:24:24.561
0 days 01:25:04.107000,4,SCDeployed,2023,13,2023-08-27 14:25:04.107
0 days 01:35:18.487000,1,AllClear,2023,13,2023-08-27 14:35:18.487
0 days 02:28:22.821000,2,Yellow,2023,13,2023-08-27 15:28:22.821
0 days 02:28:30.133000,1,AllClear,2023,13,2023-08-27 15:28:30.133
0 days 02:29:10.289000,2,Yellow,2023,13,2023-08-27 15:29:10.289
0 days 02:29:28.507000,6,VSCDeployed,2023,13,2023-08-27 15:29:28.507
0 days 02:30:15.725000,5,Red,2023,13,2023-08-27 15:30:15.725
0 days 03:09:38.621000,1,AllClear,2023,13,2023-08-27 16:09:38.621
0 days 03:13:13.226000,4,SCDeployed,2023,13,2023-08-27 16:13:13.226
0 days 03:17:43.893000,1,AllClear,2023,13,2023-08-27 16:17:43.893
0 days 00:01:52.215000,1,AllClear,2023,14,2023-09-03 13:01:52.215
0 days 01:02:38.176000,2,Yellow,2023,14,2023-09-03 14:02:38.176
0 days 01:12:00.217000,1,AllClear,2023,14,2023-09-03 14:12:00.217
0 days 00:00:00,1,AllClear,2023,15,2023-09-17 12:00:00.000
0 days 01:04:20.881000,2,Yellow,2023,15,2023-09-17 13:04:20.881
0 days 01:04:26.069000,1,AllClear,2023,15,2023-09-17 13:04:26.069
0 days 01:04:37.490000,2,Yellow,2023,15,2023-09-17 13:04:37.490
0 days 01:04:55.006000,1,AllClear,2023,15,2023-09-17 13:04:55.006
0 days 01:34:03.392000,2,Yellow,2023,15,2023-09-17 13:34:03.392
0 days 01:34:23.252000,1,AllClear,2023,15,2023-09-17 13:34:23.252
0 days 01:35:40.282000,4,SCDeployed,2023,15,2023-09-17 13:35:40.282
0 days 01:41:49.293000,1,AllClear,2023,15,2023-09-17 13:41:49.293
0 days 02:16:10.019000,2,Yellow,2023,15,2023-09-17 14:16:10.019
0 days 02:17:05.534000,6,VSCDeployed,2023,15,2023-09-17 14:17:05.534
0 days 02:20:29.032000,7,VSCEnding,2023,15,2023-09-17 14:20:29.032
0 days 02:20:43.673000,1,AllClear,2023,15,2023-09-17 14:20:43.673
0 days 02:23:46.874000,2,Yellow,2023,15,2023-09-17 14:23:46.874
0 days 02:24:02.795000,1,AllClear,2023,15,2023-09-17 14:24:02.795
0 days 02:33:41.851000,2,Yellow,2023,15,2023-09-17 14:33:41.851
0 days 02:33:44.273000,1,AllClear,2023,15,2023-09-17 14:33:44.273
0 days 02:43:05.720000,2,Yellow,2023,15,2023-09-17 14:43:05.720
0 days 02:43:26.282000,1,AllClear,2023,15,2023-09-17 14:43:26.282
0 days 02:48:37.888000,2,Yellow,2023,15,2023-09-17 14:48:37.888
0 days 00:00:47.740000,1,AllClear,2023,16,2023-09-24 05:00:47.740
0 days 01:03:30.609000,2,Yellow,2023,16,2023-09-24 06:03:30.609
0 days 01:03:36.406000,1,AllClear,2023,16,2023-09-24 06:03:36.406
0 days 01:04:16.546000,4,SCDeployed,2023,16,2023-09-24 06:04:16.546
0 days 01:12:55.099000,1,AllClear,2023,16,2023-09-24 06:12:55.099
0 days 01:26:14.398000,2,Yellow,2023,16,2023-09-24 06:26:14.398
0 days 01:26:33.710000,1,AllClear,2023,16,2023-09-24 06:26:33.710
0 days 01:28:32.895000,6,VSCDeployed,2023,16,2023-09-24 06:28:32.895
0 days 01:29:34.785000,7,VSCEnding,2023,16,2023-09-24 06:29:34.785
0 days 01:29:49.738000,1,AllClear,2023,16,2023-09-24 06:29:49.738
0 days 02:37:07.447000,2,Yellow,2023,16,2023-09-24 07:37:07.447
0 days 02:37:32.635000,1,AllClear,2023,16,2023-09-24 07:37:32.635
0 days 00:11:33.566000,1,AllClear,2023,17,2023-10-08 17:11:33.566
0 days 01:02:48.255000,2,Yellow,2023,17,2023-10-08 18:02:48.255
0 days 01:03:42.880000,4,SCDeployed,2023,17,2023-10-08 18:03:42.880
0 days 01:11:23.546000,1,AllClear,2023,17,2023-10-08 18:11:23.546
0 days 01:54:35.955000,2,Yellow,2023,17,2023-10-08 18:54:35.955
0 days 01:54:38.877000,1,AllClear,2023,17,2023-10-08 18:54:38.877
0 days 02:06:29.759000,2,Yellow,2023,17,2023-10-08 19:06:29.759
0 days 02:06:32.791000,1,AllClear,2023,17,2023-10-08 19:06:32.791
0 days 00:00:00,1,AllClear,2023,18,2023-10-22 19:00:00.000
0 days 00:29:09.831000,2,Yellow,2023,18,2023-10-22 19:29:09.831
0 days 00:29:12.018000,1,AllClear,2023,18,2023-10-22 19:29:12.018
0 days 00:29:22.393000,2,Yellow,2023,18,2023-10-22 19:29:22.393
0 days 00:29:25.128000,1,AllClear,2023,18,2023-10-22 19:29:25.128
0 days 02:38:47.911000,2,Yellow,2023,18,2023-10-22 21:38:47.911
0 days 02:38:49.551000,1,AllClear,2023,18,2023-10-22 21:38:49.551
0 days 00:00:00,2,Yellow,2023,19,2023-10-29 20:00:00.000
0 days 00:07:53.470000,1,AllClear,2023,19,2023-10-29 20:07:53.470
0 days 00:21:05.410000,2,Yellow,2023,19,2023-10-29 20:21:05.410
0 days 00:35:24.238000,1,AllClear,2023,19,2023-10-29 20:35:24.238
0 days 01:02:36.381000,2,Yellow,2023,19,2023-10-29 21:02:36.381
0 days 01:02:47.162000,1,AllClear,2023,19,2023-10-29 21:02:47.162
0 days 01:08:04.985000,6,VSCDeployed,2023,19,2023-10-29 21:08:04.985
0 days 01:09:21.515000,7,VSCEnding,2023,19,2023-10-29 21:09:21.515
0 days 01:09:34.046000,1,AllClear,2023,19,2023-10-29 21:09:34.046
0 days 01:13:02.902000,2,Yellow,2023,19,2023-10-29 21:13:02.902
0 days 01:13:03.933000,1,AllClear,2023,19,2023-10-29 21:13:03.933
0 days 01:48:03.943000,2,Yellow,2023,19,2023-10-29 21:48:03.943
0 days 01:48:23.927000,4,SCDeployed,2023,19,2023-10-29 21:48:23.927
0 days 01:50:53.065000,5,Red,2023,19,2023-10-29 21:50:53.065
0 days 02:06:42.923000,1,AllClear,2023,19,2023-10-29 22:06:42.923
0 days 02:12:19.214000,4,SCDeployed,2023,19,2023-10-29 22:12:19.214
0 days 02:13:48.634000,1,AllClear,2023,19,2023-10-29 22:13:48.634
0 days 02:33:53.613000,2,Yellow,2023,19,2023-10-29 22:33:53.613
0 days 02:34:08.394000,1,AllClear,2023,19,2023-10-29 22:34:08.394
0 days 02:58:56.009000,2,Yellow,2023,19,2023-10-29 22:58:56.009
0 days 02:59:07.259000,1,AllClear,2023,19,2023-10-29 22:59:07.259
0 days 00:00:00,1,AllClear,2023,20,2023-11-05 17:00:00.000
0 days 01:00:00.637000,2,Yellow,2023,20,2023-11-05 18:00:00.637
0 days 01:00:13.856000,1,AllClear,2023,20,2023-11-05 18:00:13.856
0 days 01:00:14.200000,2,Yellow,2023,20,2023-11-05 18:00:14.200
0 days 01:00:46.199000,1,AllClear,2023,20,2023-11-05 18:00:46.199
0 days 01:01:00.340000,2,Yellow,2023,20,2023-11-05 18:01:00.340
0 days 01:01:15.230000,1,AllClear,2023,20,2023-11-05 18:01:15.230
0 days 01:02:32.198000,2,Yellow,2023,20,2023-11-05 18:02:32.198
0 days 01:02:50.182000,4,SCDeployed,2023,20,2023-11-05 18:02:50.182
0 days 01:05:35.568000,5,Red,2023,20,2023-11-05 18:05:35.568
0 days 01:26:51.553000,1,AllClear,2023,20,2023-11-05 18:26:51.553
0 days 00:00:00,1,AllClear,2023,21,2023-11-19 06:00:00.000
0 days 00:14:15.761000,2,Yellow,2023,21,2023-11-19 06:14:15.761
0 days 00:14:20.652000,1,AllClear,2023,21,2023-11-19 06:14:20.652
0 days 00:14:29.183000,2,Yellow,2023,21,2023-11-19 06:14:29.183
0 days 00:14:38.120000,1,AllClear,2023,21,2023-11-19 06:14:38.120
0 days 00:15:46.666000,6,VSCDeployed,2023,21,2023-11-19 06:15:46.666
0 days 00:17:43.867000,7,VSCEnding,2023,21,2023-11-19 06:17:43.867
0 days 00:17:55.538000,1,AllClear,2023,21,2023-11-19 06:17:55.538
0 days 00:19:15.771000,2,Yellow,2023,21,2023-11-19 06:19:15.771
0 days 00:19:24.896000,4,SCDeployed,2023,21,2023-11-19 06:19:24.896
0 days 00:27:55.262000,1,AllClear,2023,21,2023-11-19 06:27:55.262
0 days 00:40:55.530000,2,Yellow,2023,21,2023-11-19 06:40:55.530
0 days 00:40:56.670000,1,AllClear,2023,21,2023-11-19 06:40:56.670
0 days 00:50:52.519000,2,Yellow,2023,21,2023-11-19 06:50:52.519
0 days 00:50:54.691000,1,AllClear,2023,21,2023-11-19 06:50:54.691
0 days 01:01:22.070000,4,SCDeployed,2023,21,2023-11-19 07:01:22.070
0 days 01:07:14.721000,1,AllClear,2023,21,2023-11-19 07:07:14.721
0 days 01:26:32.481000,2,Yellow,2023,21,2023-11-19 07:26:32.481
0 days 01:26:34.184000,1,AllClear,2023,21,2023-11-19 07:26:34.184
0 days 01:37:12.986000,2,Yellow,2023,21,2023-11-19 07:37:12.986
0 days 01:37:20.361000,1,AllClear,2023,21,2023-11-19 07:37:20.361
0 days 01:39:39.077000,2,Yellow,2023,21,2023-11-19 07:39:39.077
0 days 01:39:48.061000,1,AllClear,2023,21,2023-11-19 07:39:48.061
0 days 01:44:40.681000,2,Yellow,2023,21,2023-11-19 07:44:40.681
0 days 00:13:17.860000,1,AllClear,2023,22,2023-11-26 13:13:17.860
0 days 00:22:34.031000,2,Yellow,2023,22,2023-11-26 13:22:34.031
0 days 00:22:36.594000,1,AllClear,2023,22,2023-11-26 13:22:36.594
0 days 00:10:06.010000,1,AllClear,2024,1,2024-03-02 15:10:06.010
0 days 01:00:16.400000,2,Yellow,2024,1,2024-03-02 16:00:16.400
0 days 01:00:20.890000,1,AllClear,2024,1,2024-03-02 16:00:20.890
0 days 01:00:46.461000,2,Yellow,2024,1,2024-03-02 16:00:46.461
0 days 01:00:53.481000,1,AllClear,2024,1,2024-03-02 16:00:53.481
0 days 01:15:24.819000,2,Yellow,2024,1,2024-03-02 16:15:24.819
0 days 01:16:15.962000,1,AllClear,2024,1,2024-03-02 16:16:15.962
0 days 00:00:00,2,Yellow,2024,2,2024-03-09 17:00:00.000
0 days 00:08:45.692000,1,AllClear,2024,2,2024-03-09 17:08:45.692
0 days 01:09:15.917000,2,Yellow,2024,2,2024-03-09 18:09:15.917
0 days 01:09:49.924000,4,SCDeployed,2024,2,2024-03-09 18:09:49.924
0 days 01:16:35.527000,1,AllClear,2024,2,2024-03-09 18:16:35.527
0 days 00:00:00,1,AllClear,2024,3,2024-03-24 04:00:00.000
0 days 00:00:13.560000,2,Yellow,2024,3,2024-03-24 04:00:13.560
0 days 00:05:52.010000,1,AllClear,2024,3,2024-03-24 04:05:52.010
0 days 01:21:24.717000,2,Yellow,2024,3,2024-03-24 05:21:24.717
0 days 01:21:41.517000,6,VSCDeployed,2024,3,2024-03-24 05:21:41.517
0 days 01:22:45.787000,7,VSCEnding,2024,3,2024-03-24 05:22:45.787
0 days 01:23:00.690000,1,AllClear,2024,3,2024-03-24 05:23:00.690
0 days 02:17:08.699000,2,Yellow,2024,3,2024-03-24 06:17:08.699
0 days 02:17:19.578000,6,VSCDeployed,2024,3,2024-03-24 06:17:19.578
0 days 00:02:10.211000,1,AllClear,2024,4,2024-04-07 05:02:10.211
0 days 01:03:04.009000,2,Yellow,2024,4,2024-04-07 06:03:04.009
0 days 01:03:23.324000,5,Red,2024,4,2024-04-07 06:03:23.324
0 days 01:21:29.956000,1,AllClear,2024,4,2024-04-07 06:21:29.956
0 days 02:38:44.466000,2,Yellow,2024,4,2024-04-07 07:38:44.466
0 days 02:39:26.728000,1,AllClear,2024,4,2024-04-07 07:39:26.728
0 days 00:00:00,2,Yellow,2024,5,2024-04-21 07:00:00.000
0 days 00:03:43.861000,1,AllClear,2024,5,2024-04-21 07:03:43.861
0 days 01:29:21.060000,2,Yellow,2024,5,2024-04-21 08:29:21.060
0 days 01:30:57.310000,6,VSCDeployed,2024,5,2024-04-21 08:30:57.310
0 days 01:35:02.945000,4,SCDeployed,2024,5,2024-04-21 08:35:02.945
0 days 01:42:46.489000,1,AllClear,2024,5,2024-04-21 08:42:46.489
0 days 01:44:08.986000,2,Yellow,2024,5,2024-04-21 08:44:08.986
0 days 01:44:43.584000,4,SCDeployed,2024,5,2024-04-21 08:44:43.584
0 days 01:54:29.620000,1,AllClear,2024,5,2024-04-21 08:54:29.620
0 days 00:00:00,1,AllClear,2024,6,2024-05-05 20:00:00.000
0 days 01:30:16.624000,6,VSCDeployed,2024,6,2024-05-05 21:30:16.624
0 days 01:30:57.133000,7,VSCEnding,2024,6,2024-05-05 21:30:57.133
0 days 01:31:08.221000,1,AllClear,2024,6,2024-05-05 21:31:08.221
0 days 01:38:59.677000,2,Yellow,2024,6,2024-05-05 21:38:59.677
0 days 01:39:25.207000,4,SCDeployed,2024,6,2024-05-05 21:39:25.207
0 days 01:48:20.615000,1,AllClear,2024,6,2024-05-05 21:48:20.615
0 days 00:14:54.798000,1,AllClear,2024,7,2024-05-19 13:14:54.798
0 days 00:25:18.219000,2,Yellow,2024,7,2024-05-19 13:25:18.219
0 days 00:25:20.767000,1,AllClear,2024,7,2024-05-19 13:25:20.767
0 days 00:25:24.863000,2,Yellow,2024,7,2024-05-19 13:25:24.863
0 days 00:25:28.047000,1,AllClear,2024,7,2024-05-19 13:25:28.047
0 days 00:26:02.940000,2,Yellow,2024,7,2024-05-19 13:26:02.940
0 days 00:26:05.527000,1,AllClear,2024,7,2024-05-19 13:26:05.527
0 days 00:00:48.957000,1,AllClear,2024,8,2024-05-26 13:00:48.957
0 days 00:23:00.042000,2,Yellow,2024,8,2024-05-26 13:23:00.042
0 days 00:23:28.942000,1,AllClear,2024,8,2024-05-26 13:23:28.942
0 days 00:34:01.046000,2,Yellow,2024,8,2024-05-26 13:34:01.046
0 days 00:34:55.313000,1,AllClear,2024,8,2024-05-26 13:34:55.313
0 days 00:55:30.229000,2,Yellow,2024,8,2024-05-26 13:55:30.229
0 days 00:56:02.453000,5,Red,2024,8,2024-05-26 13:56:02.453
0 days 01:27:38.765000,1,AllClear,2024,8,2024-05-26 14:27:38.765
0 days 01:28:21.354000,2,Yellow,2024,8,2024-05-26 14:28:21.354
0 days 01:28:46.158000,1,AllClear,2024,8,2024-05-26 14:28:46.158
0 days 01:30:17.702000,2,Yellow,2024,8,2024-05-26 14:30:17.702
0 days 01:31:21.633000,1,AllClear,2024,8,2024-05-26 14:31:21.633
0 days 01:35:56.551000,4,SCDeployed,2024,8,2024-05-26 14:35:56.551
0 days 01:37:45.833000,1,AllClear,2024,8,2024-05-26 14:37:45.833
0 days 02:45:26.441000,2,Yellow,2024,8,2024-05-26 15:45:26.441
0 days 02:45:31.016000,1,AllClear,2024,8,2024-05-26 15:45:31.016
0 days 00:00:00,1,AllClear,2024,9,2024-06-09 18:00:00.000
0 days 00:04:30.268000,2,Yellow,2024,9,2024-06-09 18:04:30.268
0 days 00:04:32.269000,1,AllClear,2024,9,2024-06-09 18:04:32.269
0 days 00:13:19.675000,2,Yellow,2024,9,2024-06-09 18:13:19.675
0 days 00:13:40.888000,1,AllClear,2024,9,2024-06-09 18:13:40.888
0 days 00:40:35.477000,2,Yellow,2024,9,2024-06-09 18:40:35.477
0 days 00:41:20.356000,4,SCDeployed,2024,9,2024-06-09 18:41:20.356
0 days 00:49:59.274000,1,AllClear,2024,9,2024-06-09 18:49:59.274
0 days 00:50:05.548000,2,Yellow,2024,9,2024-06-09 18:50:05.548
0 days 00:50:14.904000,1,AllClear,2024,9,2024-06-09 18:50:14.904
0 days 01:07:31.649000,2,Yellow,2024,9,2024-06-09 19:07:31.649
0 days 01:07:35.151000,1,AllClear,2024,9,2024-06-09 19:07:35.151
0 days 01:18:38.469000,2,Yellow,2024,9,2024-06-09 19:18:38.469
0 days 01:18:41.982000,1,AllClear,2024,9,2024-06-09 19:18:41.982
0 days 01:23:05.534000,2,Yellow,2024,9,2024-06-09 19:23:05.534
0 days 01:23:12.173000,1,AllClear,2024,9,2024-06-09 19:23:12.173
0 days 01:24:23.842000,2,Yellow,2024,9,2024-06-09 19:24:23.842
0 days 01:24:53.375000,4,SCDeployed,2024,9,2024-06-09 19:24:53.375
0 days 01:34:00.072000,1,AllClear,2024,9,2024-06-09 19:34:00.072
0 days 01:44:40.368000,2,Yellow,2024,9,2024-06-09 19:44:40.368
0 days 01:45:04.574000,1,AllClear,2024,9,2024-06-09 19:45:04.574
0 days 00:00:00,2,Yellow,2024,10,2024-06-23 13:00:00.000
0 days 00:10:00.895000,1,AllClear,2024,10,2024-06-23 13:10:00.895
0 days 00:09:41.493000,1,AllClear,2024,11,2024-06-30 13:09:41.493
0 days 02:10:27.621000,2,Yellow,2024,11,2024-06-30 15:10:27.621
0 days 02:10:31.114000,1,AllClear,2024,11,2024-06-30 15:10:31.114
0 days 02:12:52.483000,6,VSCDeployed,2024,11,2024-06-30 15:12:52.483
0 days 02:13:38.250000,7,VSCEnding,2024,11,2024-06-30 15:13:38.250
0 days 02:13:50.429000,1,AllClear,2024,11,2024-06-30 15:13:50.429
0 days 00:06:27.196000,1,AllClear,2024,12,2024-07-07 14:06:27.196
0 days 00:06:31.179000,1,AllClear,2024,13,2024-07-21 13:06:31.179
0 days 02:22:30.594000,2,Yellow,2024,13,2024-07-21 15:22:30.594
0 days 02:22:34.774000,1,AllClear,2024,13,2024-07-21 15:22:34.774
0 days 00:00:00,2,Yellow,2024,14,2024-07-28 13:00:00.000
0 days 00:03:45.413000,1,AllClear,2024,14,2024-07-28 13:03:45.413
0 days 01:22:18.736000,2,Yellow,2024,14,2024-07-28 14:22:18.736
0 days 01:22:20.200000,1,AllClear,2024,14,2024-07-28 14:22:20.200
0 days 00:00:00,1,AllClear,2024,15,2024-08-25 13:00:00.000
0 days 00:14:41.553000,2,Yellow,2024,15,2024-08-25 13:14:41.553
0 days 00:24:08.672000,1,AllClear,2024,15,2024-08-25 13:24:08.672
0 days 00:13:12.826000,1,AllClear,2024,16,2024-09-01 13:13:12.826
0 days 00:13:39.841000,1,AllClear,2024,17,2024-09-15 11:13:39.841
0 days 00:13:39.841000,2,Yellow,2024,17,2024-09-15 11:13:39.841
0 days 00:13:39.841000,1,AllClear,2024,17,2024-09-15 11:13:39.841
0 days 00:13:39.841000,2,Yellow,2024,17,2024-09-15 11:13:39.841
0 days 00:13:39.841000,2,Yellow,2024,17,2024-09-15 11:13:39.841
0 days 00:13:39.841000,1,AllClear,2024,17,2024-09-15 11:13:39.841
0 days 00:13:39.841000,2,Yellow,2024,17,2024-09-15 11:13:39.841
0 days 00:13:39.841000,1,AllClear,2024,17,2024-09-15 11:13:39.841
0 days 00:19:07.406000,2,Yellow,2024,17,2024-09-15 11:19:07.406
0 days 00:19:13.571000,1,AllClear,2024,17,2024-09-15 11:19:13.571
0 days 00:27:07.476000,2,Yellow,2024,17,2024-09-15 11:27:07.476
0 days 00:27:11.287000,1,AllClear,2024,17,2024-09-15 11:27:11.287
0 days 00:27:15.331000,2,Yellow,2024,17,2024-09-15 11:27:15.331
0 days 00:27:19.546000,1,AllClear,2024,17,2024-09-15 11:27:19.546
0 days 00:54:14.046000,2,Yellow,2024,17,2024-09-15 11:54:14.046
0 days 00:54:16.527000,1,AllClear,2024,17,2024-09-15 11:54:16.527
0 days 02:01:09.639000,2,Yellow,2024,17,2024-09-15 13:01:09.639
0 days 02:01:14.191000,1,AllClear,2024,17,2024-09-15 13:01:14.191
0 days 02:25:25.496000,2,Yellow,2024,17,2024-09-15 13:25:25.496
0 days 02:26:42.569000,6,VSCDeployed,2024,17,2024-09-15 13:26:42.569
0 days 00:00:00,2,Yellow,2024,18,2024-09-22 12:00:00.000
0 days 00:00:03.251000,1,AllClear,2024,18,2024-09-22 12:00:03.251
0 days 00:00:09.253000,2,Yellow,2024,18,2024-09-22 12:00:09.253
0 days 00:00:25.453000,1,AllClear,2024,18,2024-09-22 12:00:25.453
0 days 00:00:00,2,Yellow,2024,19,2024-10-20 19:00:00.000
0 days 00:08:58.393000,1,AllClear,2024,19,2024-10-20 19:08:58.393
0 days 00:57:27.032000,2,Yellow,2024,19,2024-10-20 19:57:27.032
0 days 00:57:38.513000,1,AllClear,2024,19,2024-10-20 19:57:38.513
0 days 01:00:35.112000,2,Yellow,2024,19,2024-10-20 20:00:35.112
0 days 01:01:28.409000,4,SCDeployed,2024,19,2024-10-20 20:01:28.409
0 days 01:07:40.524000,1,AllClear,2024,19,2024-10-20 20:07:40.524
0 days 01:15:02.847000,2,Yellow,2024,19,2024-10-20 20:15:02.847
0 days 01:15:07.470000,1,AllClear,2024,19,2024-10-20 20:15:07.470
0 days 02:07:29.886000,2,Yellow,2024,19,2024-10-20 21:07:29.886
0 days 02:07:38.510000,1,AllClear,2024,19,2024-10-20 21:07:38.510
0 days 00:00:00,2,Yellow,2024,20,2024-10-27 20:00:00.000
0 days 00:00:22.917000,1,AllClear,2024,20,2024-10-27 20:00:22.917
0 days 00:23:31.553000,2,Yellow,2024,20,2024-10-27 20:23:31.553
0 days 00:39:27.571000,1,AllClear,2024,20,2024-10-27 20:39:27.571
0 days 00:56:20.860000,2,Yellow,2024,20,2024-10-27 20:56:20.860
0 days 00:56:58.362000,4,SCDeployed,2024,20,2024-10-27 20:56:58.362
0 days 01:08:29.689000,1,AllClear,2024,20,2024-10-27 21:08:29.689
0 days 00:00:00,1,AllClear,2024,21,2024-11-03 15:30:00.000
0 days 00:52:58.758000,2,Yellow,2024,21,2024-11-03 16:22:58.758
0 days 00:58:32.359000,1,AllClear,2024,21,2024-11-03 16:28:32.359
0 days 01:13:10.258000,2,Yellow,2024,21,2024-11-03 16:43:10.258
0 days 01:13:19.484000,1,AllClear,2024,21,2024-11-03 16:43:19.484
0 days 01:17:25.352000,2,Yellow,2024,21,2024-11-03 16:47:25.352
0 days 01:17:28.803000,1,AllClear,2024,21,2024-11-03 16:47:28.803
0 days 01:27:37.971000,2,Yellow,2024,21,2024-11-03 16:57:37.971
0 days 01:27:48.625000,1,AllClear,2024,21,2024-11-03 16:57:48.625
0 days 01:47:45.888000,2,Yellow,2024,21,2024-11-03 17:17:45.888
0 days 01:47:49.810000,1,AllClear,2024,21,2024-11-03 17:17:49.810
0 days 01:49:38.987000,2,Yellow,2024,21,2024-11-03 17:19:38.987
0 days 01:50:18.848000,6,VSCDeployed,2024,21,2024-11-03 17:20:18.848
0 days 01:51:47.994000,7,VSCEnding,2024,21,2024-11-03 17:21:47.994
0 days 01:52:01.710000,1,AllClear,2024,21,2024-11-03 17:22:01.710
0 days 01:54:50.200000,4,SCDeployed,2024,21,2024-11-03 17:24:50.200
0 days 01:59:19.333000,5,Red,2024,21,2024-11-03 17:29:19.333
0 days 02:23:12.325000,1,AllClear,2024,21,2024-11-03 17:53:12.325
0 days 02:26:20.605000,2,Yellow,2024,21,2024-11-03 17:56:20.605
0 days 02:26:38.296000,1,AllClear,2024,21,2024-11-03 17:56:38.296
0 days 02:30:40.572000,2,Yellow,2024,21,2024-11-03 18:00:40.572
0 days 02:30:58.358000,1,AllClear,2024,21,2024-11-03 18:00:58.358
0 days 02:32:55.981000,2,Yellow,2024,21,2024-11-03 18:02:55.981
0 days 02:33:04.122000,1,AllClear,2024,21,2024-11-03 18:03:04.122
0 days 02:35:08.379000,2,Yellow,2024,21,2024-11-03 18:05:08.379
0 days 02:35:12.045000,4,SCDeployed,2024,21,2024-11-03 18:05:12.045
0 days 02:41:26.301000,1,AllClear,2024,21,2024-11-03 18:11:26.301
0 days 02:43:14.900000,2,Yellow,2024,21,2024-11-03 18:13:14.900
0 days 02:43:36.771000,1,AllClear,2024,21,2024-11-03 18:13:36.771
0 days 02:54:27.095000,2,Yellow,2024,21,2024-11-03 18:24:27.095
0 days 02:54:32.696000,1,AllClear,2024,21,2024-11-03 18:24:32.696
0 days 00:00:00,2,Yellow,2024,22,2024-11-24 06:00:00.000
0 days 00:04:43.802000,1,AllClear,2024,22,2024-11-24 06:04:43.802
0 days 02:22:12.269000,2,Yellow,2024,22,2024-11-24 08:22:12.269
0 days 00:05:37.763000,1,AllClear,2024,23,2024-12-01 16:05:37.763
0 days 00:55:07.112000,2,Yellow,2024,23,2024-12-01 16:55:07.112
0 days 00:55:49.928000,4,SCDeployed,2024,23,2024-12-01 16:55:49.928
0 days 01:03:27.530000,1,AllClear,2024,23,2024-12-01 17:03:27.530
0 days 01:04:12.481000,2,Yellow,2024,23,2024-12-01 17:04:12.481
0 days 01:04:19.563000,1,AllClear,2024,23,2024-12-01 17:04:19.563
0 days 01:39:34.892000,2,Yellow,2024,23,2024-12-01 17:39:34.892
0 days 01:39:41.487000,1,AllClear,2024,23,2024-12-01 17:39:41.487
0 days 01:39:42.909000,2,Yellow,2024,23,2024-12-01 17:39:42.909
0 days 01:39:45.014000,1,AllClear,2024,23,2024-12-01 17:39:45.014
0 days 01:39:46.486000,2,Yellow,2024,23,2024-12-01 17:39:46.486
0 days 01:39:49.144000,1,AllClear,2024,23,2024-12-01 17:39:49.144
0 days 01:39:50.486000,2,Yellow,2024,23,2024-12-01 17:39:50.486
0 days 01:39:53.420000,1,AllClear,2024,23,2024-12-01 17:39:53.420
0 days 01:39:54.499000,2,Yellow,2024,23,2024-12-01 17:39:54.499
0 days 01:39:54.956000,1,AllClear,2024,23,2024-12-01 17:39:54.956
0 days 01:47:48.919000,4,SCDeployed,2024,23,2024-12-01 17:47:48.919
0 days 01:58:24.733000,1,AllClear,2024,23,2024-12-01 17:58:24.733
0 days 01:59:16.110000,2,Yellow,2024,23,2024-12-01 17:59:16.110
0 days 01:59:20.165000,1,AllClear,2024,23,2024-12-01 17:59:20.165
0 days 01:59:26.820000,2,Yellow,2024,23,2024-12-01 17:59:26.820
0 days 01:59:41.027000,6,VSCDeployed,2024,23,2024-12-01 17:59:41.027
0 days 02:00:00.846000,4,SCDeployed,2024,23,2024-12-01 18:00:00.846
0 days 02:04:44.681000,1,AllClear,2024,23,2024-12-01 18:04:44.681
0 days 00:00:00,1,AllClear,2024,24,2024-12-08 13:00:00.000
0 days 00:57:38.172000,2,Yellow,2024,24,2024-12-08 13:57:38.172
0 days 00:57:43.506000,1,AllClear,2024,24,2024-12-08 13:57:43.506
0 days 00:58:28.274000,2,Yellow,2024,24,2024-12-08 13:58:28.274
0 days 00:59:06.540000,6,VSCDeployed,2024,24,2024-12-08 13:59:06.540
0 days 01:00:53.361000,7,VSCEnding,2024,24,2024-12-08 14:00:53.361
0 days 01:01:03.708000,1,AllClear,2024,24,2024-12-08 14:01:03.708
0 days 01:42:34.999000,2,Yellow,2024,24,2024-12-08 14:42:34.999
0 days 01:42:38.500000,1,AllClear,2024,24,2024-12-08 14:42:38.500
0 days 01:42:39.958000,2,Yellow,2024,24,2024-12-08 14:42:39.958
0 days 01:42:46.076000,1,AllClear,2024,24,2024-12-08 14:42:46.076
0 days 02:22:08.652000,2,Yellow,2024,24,2024-12-08 15:22:08.652
0 days 02:22:34.092000,1,AllClear,2024,24,2024-12-08 15:22:34.092
0 days 00:00:24.491000,1,AllClear,2025,1,2025-03-16 04:00:24.491
0 days 00:17:40.825000,2,Yellow,2025,1,2025-03-16 04:17:40.825
0 days 00:17:45.814000,1,AllClear,2025,1,2025-03-16 04:17:45.814
0 days 00:34:20.843000,2,Yellow,2025,1,2025-03-16 04:34:20.843
0 days 00:35:54.306000,1,AllClear,2025,1,2025-03-16 04:35:54.306
0 days 00:41:37.243000,2,Yellow,2025,1,2025-03-16 04:41:37.243
